Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
14.884526327242167,-16.54251667295444,-2.1245398029320888,0.0013893453075552126,10.030098946027024,-5.330085047360633,0.05495848216950573,6.040130592191848,-4.461343280296156,3.5042723519203376,2.213464302661832,-1.065297505831698,0.0
15.162784164044604,-17.03174669150805,-4.3502378309556216,-2.741847015204264,7.106349111868522,-6.835232228043576,3.1436765417527126,12.143139967598445,2.0458725855013404,5.9126415129908025,2.7184472880573005,-2.0067996414609577,1.0
14.238844934542186,-4.194034892135381,-1.1935394564015729,-4.4162576256833805,0.9723295418266366,-11.693248944259036,9.814816416073695,19.647093637375885,10.689612720822833,4.1506499886404615,-4.135438416458016,-10.983585264918306,2.0
15.887144266775179,-17.077901543228414,-1.0328514127663684,1.5574849908226236,8.008178731793228,-8.965224102119851,2.437287984418018,9.324851922514132,3.4512076445544486,5.626636500609756,4.439914176426375,-3.558360002534456,3.0
14.877045579280304,-18.198511368712552,-1.0506570562185087,-1.4634020307923783,3.893560235421501,-8.080550818741804,3.031844680060169,7.424169638017357,4.483439641714472,2.52070416285632,1.1622194057953423,-1.901171277902509,4.0
16.235247936340468,-20.841736127209003,-1.788903239125345,1.7246273880801242,5.340211344521367,-6.400296505371924,1.7162011164722335,3.6702932875469374,2.8007558264428787,4.80840981300216,4.191987794035216,-0.8471732202954934,5.0
16.581010255222772,-21.52783904271119,-9.274263930036284,10.336607901447248,4.750392474951753,-14.603996625988467,5.960889979714652,7.2671136638481055,-0.7799702401778146,2.844627929673256,5.0792465398519,-2.6079653669112823,6.0
15.241185567177114,-21.693684538898662,-2.264676807236497,3.957946049881385,3.435737016675537,-8.671124207790848,5.141353004580637,4.89950308618831,-0.7112234555751252,3.0249133890678133,4.042980603643718,-0.5385358577592919,7.0
14.827052687317185,-19.363837273978085,1.767529829832002,1.8530055914597463,8.499102071266206,-4.056199722441575,1.397293220035072,2.6008269432653783,0.9034249080517458,3.6264313534692825,3.3627190219238545,-2.7621814270738434,8.0
15.691092273046488,-20.09550772754033,-1.4410013831961692,-1.2455402205474022,4.263763820792573,-7.408275945824213,1.6922865588583722,3.8083603746684718,3.4620591404992336,5.536773084904188,5.0011481154481086,-0.2395748027600821,9.0
15.51530409011888,-15.42178291310958,0.9444295822730404,2.77812636940469,11.24974256683906,-2.387660848785864,2.5044450923281008,7.11140298896937,0.4930431429373488,8.459950616081734,5.375600475408575,1.0666115705405337,0.0
14.709582790165337,-18.07781569186795,-0.9797807159533858,-1.7554414139355672,8.901076076495535,-2.1795593906581003,2.9381025777547447,10.119652955789112,4.999072188240203,10.661808993277193,7.323166840836041,1.7758863182961762,1.0
14.20566713803906,-15.64587994356585,1.5939762431101645,2.850772458426543,11.769509291142795,-0.02300868208657212,5.092366678590651,6.776343295171063,-0.10278618018293208,6.33899196239083,1.112050208568043,-0.8947778542663154,2.0
15.263264909084835,-16.714901613928742,-0.8876253407187598,0.8262706857811435,8.726804396829447,-5.525201498523238,0.5446543092483427,8.372416365741508,5.4330701995128265,12.001074171556914,7.027407300229888,1.0881894037304791,3.0
14.84807576331875,-16.918788730305412,-4.656560743360125,0.6614138736179903,9.475760598235796,-4.943536940623062,4.296954657823785,9.02835642566625,2.0481883618765866,6.879975620944978,4.746626050477404,2.8310600763672675,4.0
16.84677559345,-19.866594747831886,-3.6843694158864726,1.503781106798839,9.427679659285037,-2.8568500522232667,4.579653449248107,8.3712315408183,1.3974393711452913,8.079619213332327,5.284207078001804,1.189224491968769,5.0
17.39482164344384,-19.453394499316104,-8.625035396100104,12.697293055808851,10.026884659399666,-8.021581273766083,9.631761679972477,7.055503174644919,-1.467250829322641,9.769911740038069,3.705043286155186,-0.6135458283569034,6.0
16.055917480490642,-19.164675660491177,-6.5696207778258096,4.4213772905205095,11.073974114389268,-5.975458119085549,4.263881211550175,8.848238701843409,0.19442751703893169,6.186165711403548,4.034603295922884,2.1267752460497364,7.0
15.484022905760932,-17.581375619731006,-1.829351232756487,2.0323427124993514,13.939701571129902,0.2812566088296109,3.444714506188576,6.320963912884027,-0.8869106566772191,6.045460138916652,3.974190938477301,0.7381712443653177,8.0
15.607359951997713,-13.533157734636502,-4.06206103254251,2.2926875475215693,13.624370250849367,-3.2515515463299764,4.07129781709615,10.28392243845649,0.03963037133807146,4.445035393141978,3.4836362776907333,2.252675753747136,9.0
15.361478609335064,-16.359151289928686,0.27457370443671697,2.3492525755893814,9.618023887210596,-4.851941229213965,0.3630489459564789,5.939489665227272,-0.2338831071234459,6.265090649087696,4.0276821852812565,-0.9179294742768638,0.0
15.526778661369894,-20.38110715152356,-1.4499297956603971,-1.8087515037291724,8.31054697869215,-3.4818842672708485,1.3306383098815135,9.310738096322604,4.383336309994316,9.5145638064999,5.670091074825801,0.29351643789878273,1.0
15.45477384707186,-19.398571462472614,0.4801083888453299,-0.15636416940573092,10.716499735582927,-1.7148750739708032,1.1689433967402632,8.962360293276644,2.8572492469067683,6.597005596746513,3.712815613714096,-0.4274408501969669,2.0
15.334668921213698,-17.982555970416133,-2.122185813948641,-2.0015086970443234,7.900407181549313,-6.467415250341247,-1.5393175616202182,8.785770076331428,5.589439834599488,11.902248534772045,6.736436180808994,0.15674832206048833,3.0
15.50688095056043,-18.805613177794594,-3.2670560323969977,-1.0178616133471563,7.9961889381305316,-5.075853035412669,2.0220235123705383,9.235405181621957,1.6017163741786051,7.505020356506575,5.470342749949144,0.7617555268612464,4.0
