Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
11.201147537844912,-12.056704360391835,-4.813202581860298,-4.816191986076637,6.515342154121287,-3.679339881684031,1.819074068387076,-2.3135095148812392,-2.2375026666662143,5.809605285842425,2.657902697121897,-2.681896247843248,0.0
9.514865300916007,-19.202650795859,-5.913393590034969,-12.011690886085914,-2.966198934796787,-8.983216421085059,1.3064281482633338,1.126475774289907,2.9306403226493387,6.774807675391682,0.2938379511948446,-4.990595874815283,1.0
9.868842477992995,-15.451805070775553,-4.274766289356079,-8.588419739411206,0.541956604844555,-3.842347316027347,3.9773347455234194,1.7838894532583829,1.055969782950951,2.943166438584502,-0.2800565455628598,-3.795866674281183,2.0
10.033449285431882,-17.450591762202183,-4.680428099569609,-9.219374329679434,-3.133569169706699,-11.957218388507153,-0.4852525113666722,1.667091625936312,3.208064267480985,8.123631484397349,4.533053828731759,-2.48590862828634,3.0
10.09327536651342,-18.24637026319177,-7.727759468755848,-10.770968979820744,-2.578649886330904,-9.96744253032416,2.1692710415705374,4.896971817796087,2.272125249393207,2.8026316955813595,2.797656566253277,-1.2915104474485626,4.0
11.512300290383338,-15.939521514959676,-12.518471373450264,-10.172373833422702,1.1018576975939844,-9.168472093493047,1.950447493065553,0.6974001772624848,0.9512936838661712,4.557192631676655,0.2568642055997256,-2.6184065455628835,5.0
13.094645078331531,-18.96091834431937,-10.272171812279607,-3.134390282492846,0.8750652040409389,-11.958792247918268,4.921549237097175,1.6967581196126569,-3.5021563279574712,3.200058747319836,-0.3894775722723516,-5.430003939112016,6.0
9.718838218080831,-18.934470264211992,-7.6706493388521375,-10.606196608322897,-1.479340825112644,-8.302500954758017,3.084192238736618,1.4359280403006862,-1.6869217693078822,1.1232527628073328,-0.3012360440911789,-2.6277048843231574,7.0
10.684947685393803,-19.51082814397196,-6.291071970902694,-7.312241345470631,4.002610885248605,-3.2123816714231856,1.9952052235819293,-0.3783916572448909,-0.177540181972846,1.4126279690901,-2.6963083934771586,-3.5588880843061546,8.0
11.368203451602376,-19.384647324244668,-11.82641174452761,-11.433328981681322,-0.2506696403903998,-7.687242020085858,4.584380507071864,2.3346147197337985,-0.1189439699323824,2.609606063284476,-1.6879313406546943,-2.7351687832241622,9.0
11.11656818596134,-12.019335262145454,-8.155459895415655,-4.030161321566551,2.749628412846921,-6.735663507130042,3.329323519114362,-2.883903118630697,-3.0840265691333104,3.3717683746880485,-1.4861927035885942,-4.978359146212279,0.0
10.150561287567406,-14.099896867775117,-6.340197293416741,-11.528094481644468,-2.945121568081183,-10.319854082482935,2.048869760375837,7.360827295513665,7.705901149133555,7.236104787093085,0.8775075113359727,-3.945844456937286,1.0
10.330162978121376,-14.946024356554272,-3.908548333722704,-8.417098372991406,0.4198648957951232,-4.485812418311304,4.583272105208594,3.0504898639675906,1.716045509572096,2.0021598654955026,-3.804946886309656,-6.211796813702424,2.0
10.316797375307283,-16.960756461572327,-2.578057566100433,-7.990590174326237,-4.11396184778703,-13.672012547265693,-1.646151099143255,0.95931032517256,2.036882276526049,6.316054045548334,1.707973834381079,-3.817880555419127,3.0
10.19310477734271,-20.679070228901075,-8.42070165245093,-10.13783505850476,-2.162447924747517,-10.24587659335662,1.923443332904179,2.8758639117886022,1.983203752378848,4.15028794346243,0.3615330165973547,-2.888756908216478,4.0
11.260329393857784,-16.259162716284884,-8.791787270827294,-7.364603857884783,-0.6498927398607757,-9.133784621704486,2.505388464746809,1.2772264221363636,3.365236910642727,6.240783909565934,0.1582571940644383,-0.9868014072662245,5.0
12.344917119987018,-22.915072691668904,-13.761901441476503,-1.4033301720089322,0.5799298642329942,-10.83868172862564,7.217602843338074,1.2455503579530571,-0.823122830524342,4.83368961300966,-1.091577285930953,-4.222453215746251,6.0
11.193868574198548,-18.429359187614644,-8.165282445299912,-8.734778077151399,-0.0361423852867299,-7.672239172335185,1.885696777394205,0.0219126666398956,-2.269946579080554,-0.1353277642414916,0.0851179585714445,-3.041727219103181,7.0
9.923599088651896,-15.205890228507709,-8.234915059695282,-6.2587811092405445,7.717333722361023,0.4323149084363511,2.121318080570881,-2.714002310847217,-0.4501591903864759,2.7960235291617344,-2.1508618091002774,-5.422846931022386,8.0
10.768120748369274,-15.984632470702284,-8.805901687885047,-7.158221329807104,2.921990492312112,-6.545896730869457,4.334958419938609,2.3447038619412326,0.4550821049261499,3.6685514048398753,-1.9577696206716344,-3.830593341731947,9.0
10.37757240629768,-12.94356077069237,-8.433721115361548,-3.334091965884432,5.2819697727773685,-6.056179672049163,2.648675559220442,-2.963330123655374,-4.833127118469954,1.9645548910869053,-2.3739414146561826,-5.65996295855083,0.0
9.25788163062319,-17.60910146991792,-9.169313255311623,-9.017909487666646,-1.8227961416573264,-10.53435244825048,1.0218878238952962,2.6239440969969285,5.1488764075216205,6.373211023780565,0.6075992409768084,-2.7360978035284327,1.0
10.236066355207717,-16.198534055516223,-5.282087545066166,-7.125790646958915,1.2505408680527312,-5.5053693590015484,3.634408544909148,2.3578950566587977,1.036545246756707,1.3815615149740266,-4.055737345397128,-5.502469731908021,2.0
9.426978094405156,-17.04886907752217,-4.731371322278998,-6.884837512086833,-2.81872850650507,-12.205958905526984,-2.2247716823534187,0.0207329305248829,3.5409364647308634,8.017909778459606,3.847171304415589,-1.3509160993537506,3.0
9.417568131937852,-19.72217790918889,-10.427470513790452,-10.8133722026487,-2.2500539998040314,-8.968379771836034,2.2111828807807026,1.8481254464873889,1.404958264551656,3.21383028725038,-1.0387168407070848,-2.2881940752677603,4.0
11.417386768793104,-16.226243987865704,-9.480922868037418,-7.77981703569499,-1.1466171005099002,-13.938363640181388,2.538764575079664,5.399684033382475,3.606404611624229,5.674827765429173,0.3914178147852429,-3.089095629455143,5.0
13.052591276521184,-22.394418545817462,-12.514492783516172,0.0587971689035491,1.6824768833748402,-14.347263269303216,8.462997350873634,5.997105239558789,-4.01374906612001,5.374641471937626,2.06940938734776,-5.72232017277921,6.0
